url,label
http://uyjhbesedfuyiuoidcigbhjdcfugyihuojisdcyjhbse-hchin5.vercel.app/id/1003293748938296.html,PII
http://pancake-frontend-lyart.vercel.app/competition,FIN
http://pancake-frontend-lyart.vercel.app/lottery,FIN
http://pancake-frontend-lyart.vercel.app/collectibles,FIN
http://pancake-frontend-lyart.vercel.app/ifo,FIN
http://pancake-frontend-lyart.vercel.app/prediction,FIN
http://pancake-frontend-lyart.vercel.app/profile/tasks,FIN
http://pancake-frontend-lyart.vercel.app/farms,FIN
http://pancake-frontend-lyart.vercel.app/pools,FIN
http://pancake-frontend-lyart.vercel.app/profile,FIN
https://99v-zcv-bdgbgfbfgn-fhnghnxd1cvb.vercel.app/,PII
http://penggunabr1mo.com/,FIN
http://amglobemall1.top/,CH
http://amglobemall2.top/,CH
http://agentesrehabilitador.com/cgi-/amex/blob.html,CH
https://safegardenbd.com/2025/kita-new.html?mc_phishing_protection_id=28396-d0ik9mvs2tusuqp02u50,CH
https://txdmv.gov-wivu.cfd/us,PII
https://www.animon.ai/create?aigenTaskId=48944f85-6b0e-4d4b-87f6-f671553aca43,CH
https://txdmv.gov-wivi.cfd/us,PII
https://sso-v--uphold-com---cdn---auth.webflow.io/,FIN
http://order78916.live/1/,CH
https://1211-3.vercel.app/contact.html,PII
https://postflaggrowthpros.vercel.app/zL20vMDFjcjI4entry=ttu&g_ep=EgoyMDI1MDM,PII
https://bossxpertrulesenforcement.vercel.app/decision&copyright,PII
https://order78916.live/2,CH
https://ubnsbakn.com/credit-cards/shield-visa-credit-card.html/,CH
https://kucoiinalogin.webflow.io/,CH
https://1211-kihm.vercel.app/contact.html,PII
https://trendedgeuserblock.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,PII
https://trendedgeuserblock.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM.html,PII
https://1211-rho.vercel.app/contact.html,PII
https://bhagirathsinhrana378.github.io/Amazon_landing_page_clone,CH
http://1336l999.com/,FIN
https://1211-4d29.vercel.app/contact.html,PII
http://coinbase-verification.143-198-59-151.cprapid.com/signin,CH
https://channelhub.info/831cd7dcax403c4deanb857b357j3c9408fd.html,CH
http://leadmastersecuritypages.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM/,PII
https://undianhadiah.erhinfo.com/njas,PII
https://auth-trezsuite.webflow.io/,FIN
https://1211-d2mx.vercel.app/contact.html,PII
https://mediumaquamarine-curlew-836144.hostingersite.com/,CH
https://bitly.cx/Pembatalan-PinjamanMitraBukalapak,CH
https://1211fsaa.vercel.app/contact.html,PII
https://leadmasteruserlocktool.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,PII
https://ippleidauucae.top/jp/,CH
https://ihppleidaccuid.top/jp/,CH
https://brandarchitectcompliancecheck.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,PII
https://wemj.beefreedesign.com/wemJ,CH
https://auth--blockfi-login-sso.webflow.io/,CH
https://leadstormsafety.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,PII
https://takedownactiontooladexplore.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,PII
https://contentdrivenpolicycheck.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,PII
http://www.haegc.cn/,FIN
https://channelhub.info/8fbfab1f0x74db421en9787ea68j58fefffd.html,CH
https://vxasoilixullingqsestqrqe.s3.us-west-004.backblazeb2.com/bell-webmail.html,CH
https://ipfs.io/ipfs/bafybeidc45anu6buziecsz6rrxk7p2elepb3ktdnup44j6cqbhel7xd4vi/ski.html,CH
http://1capbib0izz-vefn.vercel.app/metasp.html,PII
https://lv.nn0.pp.ua/,Other
http://sp-seach-fb-ecbx.vercel.app/hiagit.tok/jinda.html,PII
http://pub-6032ae392d27404886b29eb6e50c25de.r2.dev/index.html,FIN
https://ce06225.tw1.ru/sahrs/paiement.php,Other
https://ce06225.tw1.ru/sahrs/3dsec.php,FIN
https://ce06225.tw1.ru/sahrs/3dsece.php,FIN
https://a-mettamaxsk-logjiin94.godaddysites.com/,PII
https://www.xn--nstagramsupport-6kc.com/challenge/4Vi3Rn8dRdFiHG11/index.php?id=2516889853&date=MjAgTmlzYW4gMjA6MjI=,CH
https://xwith.pics/x.html,CH
https://www.emesssages.com/?urid=gHIkX-p0oe9ekh7aWh0Nmrw4AkHf1jbViOkgjmrhcOwjQlKo4FGA1oh60TC_sI1JUVApmbttY1zq52kHA5IYsrQiiujvZpbxTPIog2tkAqkzHfux5xrVUuY8WGNBukduyIkx2iFPJAMhC&rg=CUS,CH
https://form.jotform.com/251101408876050,FIN
https://secure-l--kucoin---cdn--s-auth.webflow.io/,Other
https://sso--app-kucoin-u--cdn---auth.webflow.io/,Other
https://sso--uphold-com-cdn--autth---u.webflow.io/,Other
https://info---sso--ledger-web---auth.webflow.io/,Other
https://engageedgeprivacy.vercel.app/decision&copyright,PII
https://www.itczm.cn/,FIN
https://codashopmlbb.merchats.com/?fbclid=IwY2xjawJy6A5leHRuA2FlbQIxMQABHjBsBJqu0p328d6sidaiS3afWZu3wRZKoZkQPHURfW8Vz9DDiqrRGNcYglIu_aem_SarXZkvVUtGKpHTgUQdwXg,CH
https://pttgovtetr.top/i,PII
https://channelhub.info/8df2691d5x2ca64faen80e6b1aajb226ba57.html,CH
https://homebank-argenta-be.barbul.at/be,PII
https://safelink.vn/unCWV,CH
http://www.fgteq.cn/,FIN
http://y0uaietbpm.com/,PII
https://meta-ads-manager-facebook-support-business-id100053523870.vercel.app/matell.html/,PII
http://learn-trezor-auth-suite.webflow.io/,Other
http://s2535tudyes.weebly.com/,CH
https://channelhub.info/80f69e679xa3104245n87d017cfjc9fdd557.html,CH
https://bitcb-tlform.net/?u=a403a4&l=coinbase&r=2f3fdc15db,FIN
https://hk-sz.com/,FIN
https://channelhub.info/84f02b221xedea4e48n832ad4fej8a08aa09.html,CH
https://interacs-trendy-site.webflow.io/,CH
https://timephoriaofficial.com/,CH
https://g4j.0e0.myftpupload.com/NWVerifikaziontresenhalt/kraftzugang/ziontresenhalt/symptom/index.php/,CH
https://channelhub.info/8288fb32bx74c944d6n90def6cfj8b1bc461.html,CH
https://www.hjqrc.cn/,FIN
https://www.qzsqr.cn/,FIN
https://channelhub.info/8663eae85xb64b43c8n91faa996j6cc17fdd.html,CH
https://www.nrjpo.cn/,FIN
https://www.manac.cn/,FIN
https://www.wwcnu.cn/,FIN
https://www.vgzjy.cn/,FIN
https://www.usost.cn/,FIN
https://fsrivall.japxsa.top/,PII
https://fsttvll.nt-japx.top/,PII
http://fsstvll.kl-site.top/,PII
https://fstvll.kl-site.top/,PII
https://festival.cy-ldd.top/,PII
http://fstival.cy-ldd.top/,PII
https://www.baqgq.cn/,FIN
https://bagii.cy-ldd.top/,CH
https://www.fkyqs.cn/,FIN
https://www.iuebr.cn/,FIN
https://www.bjvyr.cn/,FIN
https://www.gkebl.cn/,FIN
https://www.raaxw.cn/,FIN
https://channelhub.info/8aed46351x0a7a4a16n8e1856cfjfd9bcdff.html,CH
https://liteblue-usps-gov.us/,CH
https://channelhub.info/88dc1a6c8x85e54d3an95f5d8c2je9b5336b.html,CH
https://secure-blockfc-ccdn.webflow.io/,CH
http://www.nlkxm.cn/,FIN
http://www.iuijj.cn/,FIN
http://accounts.marketwebb.com/en/login/,CH
http://www.zmienaktualizacje.win/,CH
http://es.de.bl-1.com/h/i/nM1nSS,CH
https://codedpjj1.vercel.app/contact.html,PII
https://portal-auth-ndax--io--cdn.webflow.io/,Other
https://christinetrinh.com/,CH
https://henslot-bro.com/,CH
http://reportcontentadcrafts.vercel.app/get_help,PII
https://mevok4.buzz/,Other
http://safereportengageinsights.vercel.app/get_help,PII
https://steamcommunity-bless.com/,PII
https://panheytld5.vercel.app/metasp.html/,PII
https://ushhaa10.github.io/Personal--webpage,Other
https://marketbeatsitepolicy.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,PII
http://safetystandardssocialspot.vercel.app/zL20vMDFjcjI4entry=ttu&g_ep=EgoyMDI1MDM,PII
https://steamcommunirtry.com/209089857894,Other
https://help--ndax-io.webflow.io/,Other
https://admasterscomplaintsystem.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,Other
https://admasterscomplaintsystem.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM.html,PII
https://steamcommvunity.com/881899340265,PII
https://pkindicofrqmz.vercel.app/metasp.html,PII
https://codedpjj1.vercel.app/verset.html,PII
http://portal--ndax-io--cdn--outh.webflow.io/,Other
https://campesino.cl/wp-content/themes/netflix/login.html,PII
https://steamcormmrunity.com/291722601007,PII
https://mmetimasklgiin.godaddysites.com/,Other
http://help-browser--ledgre.webflow.io/,Other
https://portal-ndax--io-app-auth.webflow.io/,Other
https://getverify.github.io/,PII
https://te.bijqbc0.sa.com/otp.html,CH
https://te.bijqbc0.sa.com/personal.html,CH
http://veritaspmc.amp.vg/_elink/bwtyg5esggn6d/dpyuqocd7yeiy/dzmp85ez95ww5/,Other
http://veritaspmc.amp.vg/_elink/yjqr33xmc8p2/qt55e8lsm4yq/dzmp85ez95ww5/,Other
https://coinbasprollogin.webflow.io/,Other
https://portal-ndax--io-cdn---auths.webflow.io/,Other
http://rightsflaginfluencerx.vercel.app/get_help,PII
https://metacas6002.com/?business=304143933655&step=1,Other
http://accountprivatepage-4.vercel.app/managerment/Landingpage/landingpage.html,PII
http://sameerniz00.github.io/sameerniz00/request.html,CH
