url,html_filename,label
http://www.bitvavo.com.nl.services.hipergranel.com.br/,http___www_bitvavo_com_nl_services_hipergranel_com_br_.html,PII
https://form.jotform.com/251013844624047/,https___form_jotform_com_251013844624047_.html,FIN
http://loggmske-mettaloggin.godaddysites.com/,http___loggmske_mettaloggin_godaddysites_com_.html,FIN
http://paypalloginin-usa.blogspot.rs/,http___paypalloginin_usa_blogspot_rs_.html,FIN
https://steamcommnnity.ru/id/7657255438129,https___steamcommnnity_ru_id_7657255438129.html,PII
https://securitydigitalpros-blush.vercel.app/zL20vMDFjcjI4entry=ttu&g_ep=EgoyMDI1MDM,https___securitydigitalpros_blush_vercel_app_zL20vMDFjcjI4entry_ttu_g_ep_EgoyMDI1MDM.html,FIN
http://sso--eng-ndax-r-cdn-auth.webflow.io/,http___sso__eng_ndax_r_cdn_auth_webflow_io_.html,FIN
https://securitydigitalpros-blush.vercel.app/zL20vMDFjcjI4entry=ttu&g_ep=EgoyMDI1MDM.html,https___securitydigitalpros_blush_vercel_app_zL20vMDFjcjI4entry_ttu_g_ep_EgoyMDI1MDM_html.html,FIN
http://ru-trazorstart.github.io/,http___ru_trazorstart_github_io_.html,PII
http://newaminghasemifeee.drvenom.workers.dev/,http___newaminghasemifeee_drvenom_workers_dev_.html,FIN
http://ebywffnc.com/,http___ebywffnc_com_.html,FIN
