url,label
https://chrisyo0121.github.io/HWFISH/,CH
https://shivamcode7.github.io/Amazon/,Die
https://chrisyo0121.github.io/HW0515/,CH
http://anbyena.htsde.my.id/,Die
http://mail.haadiaahh-10juutaaaa.agsth.my.id/,Other
https://trump-chield.vercel.app/new/,CH
http://acortador-urls.fly.dev/nwzpx/,CH
http://whastcsapp.com/,PII
https://gkmklm6.vercel.app/fgfedfa/metasp.html,PII
https://accreditation-info-dhl.top/,Die
https://page-account-verification-support-hudco-e62a.vercel.app/confirm/metasp.html,PII
https://j7820-gfhphsh7a8enewbk.australiasoutheast-01.azurewebsites.net/,CH
https://pasosacancelardebitoaqui.weebly.com/,CH
http://rechargeoffers.flipkarts.shop/top.dbins.online/jio/,Die
https://pjuuuh1.vercel.app/hghgg/metasp.html,PII
https://whatsapp-clone-b5d80.firebaseapp.com/login,CH
http://www.ardupilot.org/planner/,Die
https://att-108131.weeblysite.com/,CH
http://activatecoinbase.com/,Die
http://sonametals.com/js/jss/index.html,CH
https://gratis-telling-license.glitch.me/public/NLvA05NG.htm,CH
https://suply234784-id12ro0m.world/sign-in?op_token=EgVvYXV0aCJHChQ2Wjcyb0hPZDM2Tm43emszcGlyaBIJYXV0aG9yaXplGhpodHRwczovL2FkbWluLmJvb2tpbmcuY29tLyoCe31CBGNvZGUqEjDd3bSSuf4mOgBCAFjA2M2xBg,CH
http://upholyducloggin.godaddysites.com/,CH
https://suply234784-id12ro0m.world/,CH
http://www.lemuelthornton.com/i/gm/,Die
http://rohinbood__logiin.godaddysites.com/,Other
http://pub-7adbea573fe94f37afe6a7d6a6a09d8f.r2.dev/index.html,Die
http://binancs.pro/,Die
http://cdmv.gov-wm.win/pay,CH
https://99z-sfdvdbbvncfn-ghnmgngdgm.vercel.app/,PII
https://loua101.github.io/clonee/pagina%201/,Die
https://case-help-1018686770962.ketlyef.com/,PII
https://checkinrooms41.world/sign-in,Die
https://case-help-1018686774349.ketlyef.com/?case-id-10026201,PII
http://paxful666.org/,Die
https://steamrommunity.cfd/gifts/activate,Die
https://uyjhbesedfuyiuoidcigbhjdcfugyihuojisdcyjhbse-hchin5.vercel.app/id/1003293748938296.html/,PII
http://uyjhbesedfuyiuoidcigbhjdcfugyihuojisdcyjhbse-hchin5.vercel.app/id/1003293748938296.html,PII
http://case-10010207.nextgen7453.click/,Die
http://pancake-frontend-lyart.vercel.app/competition,FIN
http://pancake-frontend-lyart.vercel.app/lottery,FIN
http://pancake-frontend-lyart.vercel.app/collectibles,FIN
http://pancake-frontend-lyart.vercel.app/ifo,FIN
http://pancake-frontend-lyart.vercel.app/prediction,FIN
http://pancake-frontend-lyart.vercel.app/profile/tasks,FIN
http://pancake-frontend-lyart.vercel.app/farms,FIN
http://pancake-frontend-lyart.vercel.app/pools,FIN
http://pancake-frontend-lyart.vercel.app/profile,FIN
https://99v-zcv-bdgbgfbfgn-fhnghnxd1cvb.vercel.app/,PII
http://penggunabr1mo.com/,FIN
https://www.ggsconsorzio.com/wp-includes/IXR/mama9/auth/login.php,Die
http://amglobemall1.top/,CH
http://amglobemall2.top/,CH
http://lxfinitycomcast.weebly.com/,Die
http://dvbenlneavenez.com/,Die
https://vip-coinbase.com/h5/,Die
http://coinbaseos.com/,Die
http://agentesrehabilitador.com/cgi-/amex/blob.html,CH
https://safegardenbd.com/2025/kita-new.html?mc_phishing_protection_id=28396-d0ik9mvs2tusuqp02u50,CH
https://aaaaassdadixisdn.xyz/ISNhua8HUAhs7a/,Die
http://p.mxksauqsx.net/,Die
https://txdmv.gov-wivu.cfd/us,PII
https://www.animon.ai/create?aigenTaskId=48944f85-6b0e-4d4b-87f6-f671553aca43,CH
https://txdmv.gov-wivi.cfd/us,PII
https://sso-v--uphold-com---cdn---auth.webflow.io/,FIN
http://order78916.live/1/,CH
https://1211-3.vercel.app/contact.html,PII
https://postflaggrowthpros.vercel.app/zL20vMDFjcjI4entry=ttu&g_ep=EgoyMDI1MDM,PII
https://bossxpertrulesenforcement.vercel.app/decision&copyright,PII
https://order78916.live/2,CH
https://ubnsbakn.com/credit-cards/shield-visa-credit-card.html/,CH
https://kucoiinalogin.webflow.io/,CH
https://1211-kihm.vercel.app/contact.html,PII
https://trendedgeuserblock.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,PII
https://trendedgeuserblock.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM.html,PII
https://1211-rho.vercel.app/contact.html,PII
https://bhagirathsinhrana378.github.io/Amazon_landing_page_clone,CH
http://1336l999.com/,FIN
https://conversionworksstopinfringement.vercel.app/ttu&g_ep=EgoyMDI1&MDNaNa4wIKXMDSoA,Die
https://1211-4d29.vercel.app/contact.html,PII
http://coinbase-verification.143-198-59-151.cprapid.com/signin,CH
https://channelhub.info/831cd7dcax403c4deanb857b357j3c9408fd.html,CH
http://leadmastersecuritypages.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM/,PII
https://undianhadiah.erhinfo.com/njas,PII
https://auth-trezsuite.webflow.io/,FIN
https://1211-d2mx.vercel.app/contact.html,PII
https://mediumaquamarine-curlew-836144.hostingersite.com/,CH
https://bitly.cx/Pembatalan-PinjamanMitraBukalapak,CH
https://1211fsaa.vercel.app/contact.html,PII
https://leadmasteruserlocktool.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,PII
https://ippleidauucae.top/jp/,CH
https://ihppleidaccuid.top/jp/,CH
https://brandarchitectcompliancecheck.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,PII
https://wemj.beefreedesign.com/wemJ,CH
https://auth--blockfi-login-sso.webflow.io/,CH
https://leadstormsafety.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,PII
https://takedownactiontooladexplore.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,PII
https://contentdrivenpolicycheck.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,PII
http://www.haegc.cn/,FIN
https://channelhub.info/8fbfab1f0x74db421en9787ea68j58fefffd.html,CH
https://vxasoilixullingqsestqrqe.s3.us-west-004.backblazeb2.com/bell-webmail.html,CH
https://ipfs.io/ipfs/bafybeidc45anu6buziecsz6rrxk7p2elepb3ktdnup44j6cqbhel7xd4vi/ski.html,CH
http://1capbib0izz-vefn.vercel.app/metasp.html,PII
https://lv.nn0.pp.ua/,Other
http://sp-seach-fb-ecbx.vercel.app/hiagit.tok/jinda.html,PII
https://dsaadvogados.adv.br/101/redirect.php/,Die
http://dsaadvogados.adv.br/101/redirect.php,Die
http://pub-6032ae392d27404886b29eb6e50c25de.r2.dev/index.html,FIN
http://gbyarun.top/festival.gbyarun.top/1111/,Die
https://ce06225.tw1.ru/sahrs/infospage.php,Die
https://ce06225.tw1.ru/sahrs/paiement.php,Other
https://ce06225.tw1.ru/sahrs/3dsec.php,FIN
https://ce06225.tw1.ru/sahrs/3dsece.php,FIN
https://findyourphone.org/lmPph/,Die
https://portal--coinbasepro-samss-ako.webflow.io/,Die
http://meatmeskeaxtenson.webflow.io/,Die
https://a-mettamaxsk-logjiin94.godaddysites.com/,PII
https://www.xn--nstagramsupport-6kc.com/challenge/4Vi3Rn8dRdFiHG11/index.php?id=2516889853&date=MjAgTmlzYW4gMjA6MjI=,CH
https://xwith.pics/x.html,CH
http://fb-merketplece-items-56445879.hstn.me/,Die
https://www.emesssages.com/?urid=gHIkX-p0oe9ekh7aWh0Nmrw4AkHf1jbViOkgjmrhcOwjQlKo4FGA1oh60TC_sI1JUVApmbttY1zq52kHA5IYsrQiiujvZpbxTPIog2tkAqkzHfux5xrVUuY8WGNBukduyIkx2iFPJAMhC&rg=CUS,CH
https://form.jotform.com/251101408876050,FIN
https://secure-l--kucoin---cdn--s-auth.webflow.io/,Other
https://sso--app-kucoin-u--cdn---auth.webflow.io/,Other
https://sso--uphold-com-cdn--autth---u.webflow.io/,Other
https://info---sso--ledger-web---auth.webflow.io/,Other
https://engageedgeprivacy.vercel.app/decision&copyright,PII
https://www.itczm.cn/,FIN
https://codashopmlbb.merchats.com/?fbclid=IwY2xjawJy6A5leHRuA2FlbQIxMQABHjBsBJqu0p328d6sidaiS3afWZu3wRZKoZkQPHURfW8Vz9DDiqrRGNcYglIu_aem_SarXZkvVUtGKpHTgUQdwXg,CH
https://pttgovtetr.top/i,PII
https://channelhub.info/8df2691d5x2ca64faen80e6b1aajb226ba57.html,CH
https://homebank-argenta-be.barbul.at/be,PII
https://safelink.vn/unCWV,CH
https://shishir01chauhan.github.io/task-6-Static-Website,Die
http://www.fgteq.cn/,FIN
http://y0uaietbpm.com/,PII
https://meta-ads-manager-facebook-support-business-id100053523870.vercel.app/matell.html/,PII
http://learn-trezor-auth-suite.webflow.io/,Other
http://s2535tudyes.weebly.com/,CH
https://www.appleautotransports.com/wp-content/cache/nortway/site/,Die
http://crm.centralimo.pt/Tr/oAntraquEywUaFLw9LB4Q/,Die
https://channelhub.info/80f69e679xa3104245n87d017cfjc9fdd557.html,CH
https://bitcb-tlform.net/?u=a403a4&l=coinbase&r=2f3fdc15db,FIN
https://app-67c00052c1ac180cd41638bc.closte.com/wp-content/uploads/2025/03/02/home/nkl-log.php,Die
http://crm.centralimo.pt/Tr/xZtFqAPi6kW4aNXj50IDug/,Die
https://hk-sz.com/,FIN
https://channelhub.info/84f02b221xedea4e48n832ad4fej8a08aa09.html,CH
https://365.qwe123-asd456-zxc789.365618.top/,Die
https://interacs-trendy-site.webflow.io/,CH
https://yrxdfd5d.cc/,Die
https://timephoriaofficial.com/,CH
https://g4j.0e0.myftpupload.com/NWVerifikaziontresenhalt/kraftzugang/ziontresenhalt/symptom/index.php/,CH
https://interac-ca.manual-acceptance.cyou/get/1744935129248/bank/ca2.rbc/,Die
http://www.wahstpap65.cc/,Die
http://dn4na.get-news.shop/,Die
https://pantner.ip-ddns.com/ee/1/login.php,Die
http://www.dentaltrading.ru/nowapa/kal.html,Die
https://channelhub.info/8288fb32bx74c944d6n90def6cfj8b1bc461.html,CH
https://www.hjqrc.cn/,FIN
https://www.qzsqr.cn/,FIN
https://channelhub.info/8663eae85xb64b43c8n91faa996j6cc17fdd.html,CH
https://www.nrjpo.cn/,FIN
https://www.manac.cn/,FIN
https://www.wwcnu.cn/,FIN
https://www.vgzjy.cn/,FIN
https://www.usost.cn/,FIN
https://ambil-kupon.gih1.my.id/,Die
https://fsrivall.japxsa.top/,PII
https://fsttvll.nt-japx.top/,PII
http://fsstvll.kl-site.top/,PII
https://fstvll.kl-site.top/,PII
https://festival.cy-ldd.top/,PII
http://fstival.cy-ldd.top/,PII
https://www.baqgq.cn/,FIN
https://fatblockerpills.com/,Die
https://bagii.cy-ldd.top/,CH
http://pub-875a540e589c4c23bd253387d7f3d670.r2.dev/index.html,Die
https://www.fkyqs.cn/,FIN
https://www.iuebr.cn/,FIN
https://www.bjvyr.cn/,FIN
https://www.gkebl.cn/,FIN
http://pub-053f50d7c2534d4ba8e60219f5c91f45.r2.dev/index.html,Die
http://pub-4cf7d8680ce34fef8e3bdf0d9756021f.r2.dev/index.html,Die
https://www.raaxw.cn/,FIN
https://channelhub.info/8aed46351x0a7a4a16n8e1856cfjfd9bcdff.html,CH
http://pub-7ce6eba937da4f1d84efd0ff95a93873.r2.dev/index.html,Die
http://pub-7d4f94914c7b474480507ba35e67ecae.r2.dev/index.html,Die
https://liteblue-usps-gov.us/,CH
http://pub-5c880ced618e4a91bcbc54d83e042166.r2.dev/index.html,Die
http://pub-c58e5ae2938943898f6d4b74f93641d7.r2.dev/index.html,Die
https://channelhub.info/88dc1a6c8x85e54d3an95f5d8c2je9b5336b.html,CH
https://secure-blockfc-ccdn.webflow.io/,CH
http://pub-d410c59fa57b46f0b8ab2e04e54dd074.r2.dev/healie.html,Die
http://pub-60bae3191aae498a97581cde4b460819.r2.dev/index.html,Die
http://jempolan20-250.141mj.web.id/,Die
http://www.nlkxm.cn/,FIN
http://www.iuijj.cn/,FIN
http://pub-8bd7eeae8531405a9fd28abc5a27aeae.r2.dev/index.html,Die
http://accounts.marketwebb.com/en/login/,CH
http://instagram.archive.com.im/video/6426554922/,Die
http://www.zmienaktualizacje.win/,CH
http://www.trainingcyber.com/cyberheroes/?lang=en,Die
http://es.de.bl-1.com/h/i/nM1nSS,CH
https://codedpjj1.vercel.app/contact.html,PII
https://portal-auth-ndax--io--cdn.webflow.io/,Other
https://christinetrinh.com/,CH
https://henslot-bro.com/,CH
http://reportcontentadcrafts.vercel.app/get_help,PII
http://fq04hm.sbs/,Die
https://mevok4.buzz/,Other
http://safereportengageinsights.vercel.app/get_help,PII
https://steamcommunity-bless.com/,PII
https://panheytld5.vercel.app/metasp.html/,PII
https://ushhaa10.github.io/Personal--webpage,Other
https://marketbeatsitepolicy.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,PII
http://policybreachleadsignite.vercel.app/get_help,Die
http://safetystandardssocialspot.vercel.app/zL20vMDFjcjI4entry=ttu&g_ep=EgoyMDI1MDM,PII
http://ledgerapp.ink/,Die
https://steamcommunirtry.com/209089857894,Other
https://help--ndax-io.webflow.io/,Other
https://admasterscomplaintsystem.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,Other
https://admasterscomplaintsystem.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM.html,PII
https://steamcommvunity.com/881899340265,PII
https://tinyurl.com/h8au9jmr,Die
https://pkindicofrqmz.vercel.app/metasp.html,PII
https://codedpjj1.vercel.app/verset.html,PII
http://portal--ndax-io--cdn--outh.webflow.io/,Other
https://campesino.cl/wp-content/themes/netflix/login.html,PII
https://steamcormmrunity.com/291722601007,PII
https://ledger.band/,Die
https://engageproprotectrights.vercel.app/decision&copyright,Die
https://moderationmanagergrowthinsight.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,Die
https://mmetimasklgiin.godaddysites.com/,Other
https://engageproprotectrights.vercel.app/ttu&g_ep=EgoyMDI1&MDNaNa4wIKXMDSoA,Die
https://impropercontentadforce.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,Die
http://pagina.pro/facebook-metabusiness-support-verify-account-login-hu,Die
https://app-rakuten.com/index/index/home.html,Die
https://test-3kn.pages.dev/,Die
https://auth---start--ttezor.webflow.io/,Die
http://help-browser--ledgre.webflow.io/,Other
https://kucoin-help-kucoin.webflow.io/,Die
https://doc-bridge-trizro--cdn.webflow.io/,Die
https://doc---bridge-trizr-cdn.webflow.io/,Die
https://feq-support--ledger-cdn.webflow.io/,Die
https://portal-ndax--io-app-auth.webflow.io/,Other
https://getverify.github.io/,PII
https://admomentumcompliance.vercel.app/decision&copyright,Die
http://danaa-indoneesiiaaa.j3osa.my.id/,Die
https://te.bijqbc0.sa.com/otp.html,CH
https://te.bijqbc0.sa.com/personal.html,CH
http://ykvgqk8.sa.com/,Die
http://veritaspmc.amp.vg/_elink/bwtyg5esggn6d/dpyuqocd7yeiy/dzmp85ez95ww5/,Other
http://veritaspmc.amp.vg/_elink/yjqr33xmc8p2/qt55e8lsm4yq/dzmp85ez95ww5/,Other
http://xn--avaliao-2wa9a.space/,Die
https://support--i-ledgre.webflow.io/,Die
https://trezrhardwre.webflow.io/,Die
https://support-ledgerlivdownload.webflow.io/,Die
http://ledge--us-wllate.webflow.io/,Die
https://coinbasprollogin.webflow.io/,Other
https://portal-ndax--io-cdn---auths.webflow.io/,Other
https://apps--blockfii-cdn--en-auth.webflow.io/,Die
https://home--uphold-login.webflow.io/,Die
https://kuaocaseoinlogin.webflow.io/,Die
http://rightsflaginfluencerx.vercel.app/get_help,PII
https://metacas6002.com/?business=304143933655&step=1,Other
http://steammcommunuity.com/tradeoffer/new/?partner=1075427683&token=Enw6Hgq1,Die
https://kit-rakuten.com/index/index/home.html,Die
https://bitvavoo0.com/Index/index/Lang/en-us/Trade/tradelist,Die
https://bitvavoo0.com/Index/index/Lang/en-us/Trade/tradelist/Trade/tradelist,Die
https://helps--ndax---ca---auths.webflow.io/,Die
https://webdekundennet.weebly.com/,Die
https://sso-ndax---view-cdn---cdn.webflow.io/,Die
https://webdefreemail.weebly.com/,Die
https://webdenetger.weebly.com/,Die
http://aktifkaan-paylatersx4.resmi-pxi2.my.id/,Die
https://webdewebupg.weebly.com/,Die
http://cs55sc.f42l.my.id/,Die
http://mn4.nggk.my.id/,Die
http://accountprivatepage-4.vercel.app/managerment/Landingpage/landingpage.html,PII
http://sameerniz00.github.io/sameerniz00/request.html,CH
http://pub-cfaace8bccf5499390c49bdbe5a510cb.r2.dev/ised.html,Die
http://attnewcaseyonline.wixsite.com/my-site-1/,Die
http://cathymanns101.wixsite.com/my-site-1/,Die
http://www.order9.co.kr/ali/alibaba.com/passport.alibaba.com/icbu_login.htm/Login.php,Die
http://rwmvocale.wixsite.com/smsacceil/,Die
http://pub-682ad3b65d944376b919745aae3c56d4.r2.dev/document24.html,Die
http://pub-5c578c6dd0864b909783ef15feb4d9b7.r2.dev/bsnnaowa.html,Die
http://pub-916130aa2ddb449290d9ae9ad31c02be.r2.dev/oklouindex.html,Die
http://bedfordfamiily.wixsite.com/my-site/,Die
http://ti0b4q94bwym.wixsite.com/my-site/,Die
http://pub-ca32a55940e4402cb95be2f2fc1f14c1.r2.dev/errroky.html,Die
http://pub-3a12a51b73874cc1b3734cfeca7767df.r2.dev/lolngindex.html,Die
http://kenzmail0.wixsite.com/my-site-1/,Die
http://x0d0yjem5vlp.wixsite.com/my-site/,Die
http://webmailservice0723.wixsite.com/my-site/,Die
http://vixatronii.wixsite.com/att-mail/,Die
http://pub-9d34f0faff644514b486e6485f403f6b.r2.dev/woosi.html,Die
http://jyuyiihn.wixsite.com/my-site/,Die
http://jhendee3.wixsite.com/my-site-1/,Die
http://vcxza9.wixsite.com/talktalk/,Die
http://pub-9880fe7fbe1b436dbaeb3e64d840c593.r2.dev/juhmindex.html,Die
http://cfspart-idp-impot-gov-france.sduaicrd.com/login/a3ceb/,Die
